OID,YEAR,WEEK,Month,Nmonth,ADDRESS,Longitude,Latitude,Ae_aegypti_femalers,Ae_aegypti_males,Cx_quinquefasciatus_females,Cx_quinquefasciatus_males
3792,2016,51,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,5,47,3
3793,2016,52,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,11,2
4366,2017,1,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,5,15,3
4367,2017,2,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,9,6,9,0
4368,2017,3,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,6,0,54,6
4369,2017,4,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,43,2
4370,2017,5,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,23,3
4371,2017,6,February,2,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,45,8
4372,2017,7,February,2,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
4373,2017,8,February,2,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,20,13
4374,2017,9,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,0,0
4375,2017,10,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,1,120,6
4376,2017,11,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
4377,2017,12,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,12,0
4378,2017,13,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
4379,2017,14,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,4,1
4380,2017,15,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,39,2
4381,2017,16,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,12,10
4382,2017,17,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,0,0
4383,2017,18,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,6,2,7,3
4384,2017,19,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,1,9,7
4385,2017,20,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,0,6,3
4386,2017,21,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,13,7,31,19
4387,2017,22,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,8,0,25,4
4388,2017,23,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,6,1,28,26
4389,2017,24,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,12,2,7,2
4390,2017,25,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,20,1,18,0
4391,2017,26,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,7,4,38,41
4392,2017,27,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,6,4,2,3
4393,2017,28,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,0,4,2
4394,2017,29,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,7,4,7
4395,2017,30,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,5,0,9,2
4396,2017,31,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,1,4,4
4397,2017,32,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,2,4,1
4398,2017,33,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,2,2,0
4399,2017,34,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,1,0
4400,2017,35,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,0,0,0
4401,2017,36,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
4402,2017,37,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
4403,2017,38,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
4404,2017,39,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,1,4
4405,2017,40,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,1,211,11
4406,2017,41,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,63,60
4407,2017,42,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,4,1,12,17
4408,2017,43,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,0,5,1
4409,2017,44,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,0,8,2
4410,2017,45,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,6,4
4411,2017,46,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
4412,2017,47,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,11,1
4413,2017,48,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,3,0
4414,2017,49,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,13,3
4415,2017,50,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,35,1
4416,2017,51,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,4,2
4990,2018,1,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
4991,2018,2,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,0,6,1
4992,2018,3,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,5,1
4993,2018,4,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,1,0
4994,2018,5,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,2,0
4995,2018,6,February,2,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,0,49,12
4996,2018,7,February,2,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,1,41,4
4997,2018,8,February,2,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,0,30,2
4998,2018,9,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
4999,2018,10,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,2,3,2
5000,2018,11,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,2,0
5001,2018,12,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,3,22
5002,2018,13,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,5,0,3,2
5003,2018,14,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,3,18,1
5004,2018,15,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,4,7
5005,2018,16,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,2,0
5006,2018,17,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,2,4,0
5007,2018,18,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,1,6,0
5008,2018,19,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,0,0
5009,2018,20,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,4,6,9,5
5010,2018,21,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,2,3,0
5011,2018,22,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,1,0
5012,2018,23,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,12,6,10,6
5013,2018,24,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,5,2,9,0
5014,2018,25,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,24,25,2,1
5015,2018,26,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,2,1,1
5016,2018,27,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,7,1,5,0
5017,2018,28,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,15,4,46,23
5018,2018,29,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,0,1
5019,2018,30,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,7,4,13,10
5020,2018,31,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,4,3,11,0
5021,2018,32,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,9,2,19,12
5022,2018,33,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,4,3,2,0
5023,2018,34,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,4,2,9,1
5024,2018,35,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,6,1,10,0
5025,2018,36,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,1,21,0
5026,2018,37,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,6,6,22,11
5027,2018,38,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,0,4,0
5028,2018,39,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,8,9,20,8
5029,2018,40,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,11,2,34,9
5030,2018,41,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,5,2,104,14
5031,2018,42,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,5,5,30,3
5032,2018,43,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
5033,2018,44,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,4,1,34,6
5034,2018,45,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,1,25,2
5035,2018,46,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,2,1
5036,2018,47,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,3,14,3
5037,2018,48,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,7,1,24,4
5038,2018,49,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,46,3
5039,2018,50,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,11,1
5040,2018,51,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,35,2
5041,2018,52,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,0,70,4
5614,2019,1,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
5615,2019,2,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,1,82,29
5616,2019,3,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,22,0
5617,2019,4,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,1,58,20
5618,2019,5,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,9,1
5619,2019,6,February,2,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,264,10
5620,2019,7,February,2,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,262,17
5621,2019,8,February,2,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,0,12,14
5622,2019,9,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,107,1
5623,2019,10,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,2,28,1
5624,2019,11,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,5,1,86,6
5625,2019,12,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,4,1
5626,2019,13,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,4,0,15,0
5627,2019,14,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,2,53,2
5628,2019,15,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,0,9,2
5629,2019,16,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,1,92,7
5630,2019,17,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,0,39,4
5631,2019,18,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,7,1,58,0
5632,2019,19,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,10,5,24,5
5633,2019,20,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,11,4,11,5
5634,2019,21,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,7,7,21,3
5635,2019,22,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,13,0
5636,2019,23,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,19,2,51,20
5637,2019,24,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,10,2,1,1
5638,2019,25,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,6,3,7,2
5639,2019,26,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,5,0,1,1
5640,2019,27,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,4,1,0,0
5641,2019,28,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,4,22,1
5642,2019,29,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,8,0
5643,2019,30,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,0,1,1
5644,2019,31,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,2,0,0
5645,2019,32,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,5,0,7,3
5646,2019,33,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,0,0,0
5647,2019,34,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,4,1,1,0
5648,2019,35,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,4,7,1,0
5649,2019,36,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,9,2,2,1
5650,2019,37,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,2,16,0
5651,2019,38,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,15,5,78,9
5652,2019,39,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,4,1,57,12
5653,2019,40,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,0,25,0
5654,2019,41,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,4,1,11,12
5655,2019,42,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,0,0
5656,2019,43,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
5657,2019,44,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,3,1
5658,2019,45,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,81,23
5659,2019,46,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,56,3
5660,2019,47,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,1,19,1
5661,2019,48,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,1,39,4
5662,2019,49,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,29,4
5663,2019,50,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,137,0
5664,2019,51,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,0,0
5665,2019,52,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
6238,2020,1,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
6239,2020,2,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,102,1
6240,2020,3,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,107,0
6241,2020,4,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,1,0
6242,2020,5,January,1,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,99,0
6243,2020,6,February,2,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
6244,2020,7,February,2,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,75,4
6245,2020,8,February,2,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,1,346,27
6246,2020,9,February,2,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,1,123,12
6247,2020,10,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,136,9
6248,2020,11,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,26,5
6249,2020,12,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,1,227,13
6250,2020,13,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
6251,2020,14,March,3,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
6252,2020,15,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
6253,2020,16,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
6254,2020,17,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
6255,2020,18,April,4,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
6256,2020,19,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,ND,ND,ND,ND
6257,2020,20,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,96,12
6258,2020,21,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,9,0,25,12
6259,2020,22,May,5,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,8,0,9,2
6260,2020,23,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,6,1,50,24
6261,2020,24,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,7,1,50,72
6262,2020,25,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,13,7,37,4
6263,2020,26,June,6,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,22,5,67,10
6264,2020,27,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,34,12,41,7
6265,2020,28,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,11,2,31,4
6266,2020,29,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,7,4,6,4
6267,2020,30,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,1,6,1
6268,2020,31,July,7,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,4,3,7,6
6269,2020,32,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,3,4,5
6270,2020,33,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,0,36,9
6271,2020,34,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,1,7,8
6272,2020,35,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,1,22,2
6273,2020,36,August,8,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,11,0,39,8
6274,2020,37,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,2,49,13
6275,2020,38,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,10,2,16,0
6276,2020,39,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,0,11,5
6277,2020,40,September,9,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,10,7
6278,2020,41,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,1,13,0
6279,2020,42,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,1,30,8
6280,2020,43,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,22,4
6281,2020,44,October,10,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,14,0
6282,2020,45,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,4,1,10,2
6283,2020,46,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,3,0,0,0
6284,2020,47,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,1,9,1
6285,2020,48,November,11,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,0,29,0
6286,2020,49,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,0,17,0
6287,2020,50,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,0,0,32,0
6288,2020,51,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,2,2,27,2
6289,2020,52,December,12,"916 EISENHOWER, Key West, FL, ",-81.78843732,24.55850008,1,1,74,8
4417,2017,52,December,12,"917 EISENHOWER, Key West, FL, ",-81.78842061,24.55849617,ND,ND,ND,ND
519,2010,1,December,12,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,0,0,1,1
520,2010,2,January,1,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,1,0,1,1
521,2010,3,January,1,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,1,0,0,0
522,2010,4,January,1,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,ND,ND,ND,ND
523,2010,5,January,1,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,9,3,4,1
524,2010,6,February,2,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,3,3,2,0
525,2010,7,February,2,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,ND,ND,ND,ND
526,2010,8,February,2,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,5,2,4,1
527,2010,9,March,3,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,2,3,1,0
528,2010,10,March,3,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,1,1,0,1
529,2010,11,March,3,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,4,2,2,0
530,2010,12,March,3,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,4,1,1,0
531,2010,13,March,3,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,1,1,2,0
532,2010,14,March,3,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,1,2,0,0
533,2010,15,April,4,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,3,1,0,0
534,2010,16,April,4,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,5,1,1,1
535,2010,17,April,4,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,5,7,1,1
536,2010,18,April,4,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,3,0,2,1
537,2010,19,May,5,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,8,3,2,0
538,2010,20,May,5,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,4,2,0,4
539,2010,21,May,5,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,3,10,1,3
540,2010,22,May,5,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,8,25,6,0
541,2010,23,June,6,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,20,14,11,17
542,2010,24,June,6,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,12,11,10,14
543,2010,25,June,6,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,8,5,1,1
544,2010,26,June,6,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,16,19,15,6
545,2010,27,July,7,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,12,6,3,3
546,2010,28,July,7,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,7,4,20,7
547,2010,29,July,7,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,43,70,5,6
548,2010,30,July,7,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,ND,ND,ND,ND
549,2010,31,July,7,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,19,21,3,0
550,2010,32,August,8,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,61,42,3,0
551,2010,33,August,8,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,46,33,10,3
552,2010,34,August,8,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,10,30,0,1
553,2010,35,August,8,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,10,6,3,1
554,2010,36,September,9,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,12,9,0,0
555,2010,37,September,9,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,9,9,4,0
556,2010,38,September,9,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,3,2,0,0
557,2010,39,September,9,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,9,6,0,0
558,2010,40,October,10,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,3,1,0,1
559,2010,41,October,10,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,ND,ND,ND,ND
560,2010,42,October,10,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,1,0,0,0
561,2010,43,October,10,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,3,2,1,2
562,2010,44,October,10,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,2,1,3,0
563,2010,45,November,11,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,4,0,0,0
564,2010,46,November,11,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,3,0,0,0
565,2010,47,November,11,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,ND,ND,ND,ND
566,2010,48,November,11,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,1,0,0,0
567,2010,49,December,12,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,0,1,7,2
568,2010,50,December,12,"GARDENS HOTEL, Key West, FL, ",-81.80021544,24.55432048,0,0,0,1
